sim_id,condition,day,turn,role,action,food,price,unit_price,conflict_score,nbs_distance,buyer_money,buyer_food,seller_money,seller_food
29,B_Ablation_Sys1,2,2,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,218750,525,781250,875
29,B_Ablation_Sys1,3,1,買い手,propose,400,200000,500.0,0.0,,218750,225,781250,775
29,B_Ablation_Sys1,3,2,売り手,propose,300,345000,1150.0,0.0,,218750,225,781250,775
29,B_Ablation_Sys1,3,3,買い手,propose,400,140000,350.0,0.0,,218750,225,781250,775
29,B_Ablation_Sys1,3,4,売り手,propose,350,262500,750.0,0.0,,218750,225,781250,775
29,B_Ablation_Sys1,3,5,買い手,propose,400,140000,350.0,0.0,,218750,225,781250,775
29,B_Ablation_Sys1,3,6,売り手,propose,400,240000,600.0,0.0,,218750,225,781250,775
30,B_Ablation_Sys1,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
30,B_Ablation_Sys1,1,2,売り手,propose,200,360000,1800.0,0.0,,1000000,200,0,1600
30,B_Ablation_Sys1,1,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
30,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,280000,300,720000,1100
31,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
31,B_Ablation_Sys1,2,1,買い手,propose,250,500000,2000.0,0.0,,640000,100,360000,1300
31,B_Ablation_Sys1,2,2,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,140000,350,860000,1050
31,B_Ablation_Sys1,3,1,買い手,propose,400,200000,500.0,0.0,,140000,50,860000,950
31,B_Ablation_Sys1,3,2,売り手,propose,200,384000,1920.0,0.0,,140000,50,860000,950
31,B_Ablation_Sys1,3,3,買い手,propose,400,140000,350.0,0.0,,140000,50,860000,950
31,B_Ablation_Sys1,3,4,売り手,propose,200,384000,1920.0,0.0,,140000,50,860000,950
32,B_Ablation_Sys1,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
32,B_Ablation_Sys1,1,2,売り手,propose,300,345000,1150.0,0.0,,1000000,200,0,1600
32,B_Ablation_Sys1,1,3,買い手,accept,300,345000,1150.0,0.0,0.11851218877773247,655000,500,345000,1300
32,B_Ablation_Sys1,2,1,買い手,propose,250,500000,2000.0,0.0,,655000,200,345000,1200
32,B_Ablation_Sys1,2,2,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,155000,450,845000,950
32,B_Ablation_Sys1,3,1,買い手,propose,400,200000,500.0,0.0,,155000,150,845000,850
32,B_Ablation_Sys1,3,2,売り手,propose,200,384000,1920.0,0.0,,155000,150,845000,850
32,B_Ablation_Sys1,3,3,買い手,propose,400,140000,350.0,0.0,,155000,150,845000,850
32,B_Ablation_Sys1,3,4,売り手,propose,200,384000,1920.0,0.0,,155000,150,845000,850
32,B_Ablation_Sys1,3,5,買い手,propose,400,140000,350.0,0.0,,155000,150,845000,850
32,B_Ablation_Sys1,3,6,売り手,accept,400,140000,350.0,0.0,0.6616477747093069,15000,550,985000,450
32,B_Ablation_Sys1,4,1,買い手,propose,375,281250,750.0,0.0,,15000,250,985000,350
33,B_Ablation_Sys1,1,1,買い手,propose,250,500000,2000.0,0.0,,1000000,200,0,1600
33,B_Ablation_Sys1,1,2,売り手,propose,200,360000,1800.0,0.0,,1000000,200,0,1600
33,B_Ablation_Sys1,1,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
33,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,640000,100,360000,1300
33,B_Ablation_Sys1,2,2,売り手,propose,200,360000,1800.0,0.0,,640000,100,360000,1300
33,B_Ablation_Sys1,2,3,買い手,propose,250,500000,2000.0,0.0,,640000,100,360000,1300
33,B_Ablation_Sys1,2,4,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,140000,350,860000,1050
34,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
34,B_Ablation_Sys1,2,1,買い手,propose,250,500000,2000.0,0.0,,640000,100,360000,1300
34,B_Ablation_Sys1,2,2,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,140000,350,860000,1050
35,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
35,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,280000,300,720000,1100
35,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,280000,0,720000,1000
35,B_Ablation_Sys1,3,2,売り手,propose,267,373800,1400.0,0.0,,280000,0,720000,1000
35,B_Ablation_Sys1,3,3,買い手,propose,250,500000,2000.0,0.0,,280000,0,720000,1000
35,B_Ablation_Sys1,3,4,売り手,propose,258,438600,1700.0,0.0,,280000,0,720000,1000
36,B_Ablation_Sys1,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
36,B_Ablation_Sys1,1,2,売り手,propose,300,345000,1150.0,0.0,,1000000,200,0,1600
36,B_Ablation_Sys1,1,3,買い手,accept,300,345000,1150.0,0.0,0.11851218877773247,655000,500,345000,1300
36,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,655000,200,345000,1200
36,B_Ablation_Sys1,2,2,売り手,propose,200,360000,1800.0,0.0,,655000,200,345000,1200
36,B_Ablation_Sys1,2,3,買い手,propose,288,367200,1275.0,0.0,,655000,200,345000,1200
36,B_Ablation_Sys1,2,4,売り手,propose,200,384000,1920.0,0.0,,655000,200,345000,1200
36,B_Ablation_Sys1,2,5,買い手,accept,200,384000,1920.0,0.0,0.735934779718964,271000,400,729000,1000
36,B_Ablation_Sys1,3,1,買い手,propose,250,500000,2000.0,0.0,,271000,100,729000,900
36,B_Ablation_Sys1,3,2,売り手,propose,200,360000,1800.0,0.0,,271000,100,729000,900
37,B_Ablation_Sys1,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
37,B_Ablation_Sys1,1,2,売り手,propose,200,360000,1800.0,0.0,,1000000,200,0,1600
37,B_Ablation_Sys1,1,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
37,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,640000,100,360000,1300
37,B_Ablation_Sys1,2,2,売り手,propose,288,367200,1275.0,0.0,,640000,100,360000,1300
37,B_Ablation_Sys1,2,3,買い手,propose,332,336150,1012.5,0.0,,640000,100,360000,1300
37,B_Ablation_Sys1,2,4,売り手,accept,332,336150,1012.5,0.0,0.1621343375191627,303850,432,696150,968
37,B_Ablation_Sys1,3,1,買い手,propose,250,500000,2000.0,0.0,,303850,132,696150,868
37,B_Ablation_Sys1,3,2,売り手,propose,225,427500,1900.0,0.0,,303850,132,696150,868
37,B_Ablation_Sys1,3,3,買い手,propose,250,487500,1950.0,0.0,,303850,132,696150,868
37,B_Ablation_Sys1,3,4,売り手,accept,250,487500,1950.0,0.0,0.6656763477847173,-183650,382,1183650,618
38,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
38,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,640000,100,360000,1300
38,B_Ablation_Sys1,2,2,売り手,propose,288,367200,1275.0,0.0,,640000,100,360000,1300
38,B_Ablation_Sys1,2,3,買い手,propose,332,336150,1012.5,0.0,,640000,100,360000,1300
38,B_Ablation_Sys1,2,4,売り手,accept,332,336150,1012.5,0.0,0.1621343375191627,303850,432,696150,968
38,B_Ablation_Sys1,3,1,買い手,propose,250,500000,2000.0,0.0,,303850,132,696150,868
38,B_Ablation_Sys1,3,2,売り手,propose,225,427500,1900.0,0.0,,303850,132,696150,868
39,B_Ablation_Sys1,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
39,B_Ablation_Sys1,1,2,売り手,propose,200,360000,1800.0,0.0,,1000000,200,0,1600
39,B_Ablation_Sys1,1,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
39,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,280000,300,720000,1100
39,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,280000,0,720000,1000
39,B_Ablation_Sys1,3,2,売り手,propose,200,360000,1800.0,0.0,,280000,0,720000,1000
40,B_Ablation_Sys1,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
40,B_Ablation_Sys1,1,2,売り手,propose,288,367200,1275.0,0.0,,1000000,200,0,1600
40,B_Ablation_Sys1,1,3,買い手,accept,288,367200,1275.0,0.0,0.2075757057343443,632800,488,367200,1312
40,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,632800,188,367200,1212
40,B_Ablation_Sys1,2,2,売り手,propose,200,360000,1800.0,0.0,,632800,188,367200,1212
40,B_Ablation_Sys1,2,3,買い手,propose,250,500000,2000.0,0.0,,632800,188,367200,1212
40,B_Ablation_Sys1,2,4,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,132800,438,867200,962
40,B_Ablation_Sys1,3,1,買い手,propose,250,500000,2000.0,0.0,,132800,138,867200,862
40,B_Ablation_Sys1,3,2,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,-367200,388,1367200,612
40,B_Ablation_Sys1,4,1,買い手,propose,250,500000,2000.0,0.0,,-367200,88,1367200,512
40,B_Ablation_Sys1,4,2,売り手,propose,200,360000,1800.0,0.0,,-367200,88,1367200,512
41,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
41,B_Ablation_Sys1,2,1,買い手,propose,250,500000,2000.0,0.0,,640000,100,360000,1300
41,B_Ablation_Sys1,2,2,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,140000,350,860000,1050
42,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
42,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,640000,100,360000,1300
42,B_Ablation_Sys1,2,2,売り手,propose,200,384000,1920.0,0.0,,640000,100,360000,1300
42,B_Ablation_Sys1,2,3,買い手,accept,200,384000,1920.0,0.0,0.735934779718964,256000,300,744000,1100
42,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,256000,0,744000,1000
42,B_Ablation_Sys1,3,2,売り手,propose,200,384000,1920.0,0.0,,256000,0,744000,1000
42,B_Ablation_Sys1,3,3,買い手,propose,375,225000,600.0,0.0,,256000,0,744000,1000
42,B_Ablation_Sys1,3,4,売り手,accept,375,225000,600.0,0.0,0.5400777978937644,31000,375,969000,625
42,B_Ablation_Sys1,4,1,買い手,propose,375,281250,750.0,0.0,,31000,75,969000,525
42,B_Ablation_Sys1,4,2,売り手,propose,267,373800,1400.0,0.0,,31000,75,969000,525
42,B_Ablation_Sys1,4,3,買い手,propose,325,406250,1250.0,0.0,,31000,75,969000,525
42,B_Ablation_Sys1,4,4,売り手,accept,325,406250,1250.0,0.0,0.07861650943380503,-375250,400,1375250,200
42,B_Ablation_Sys1,5,1,買い手,propose,375,281250,750.0,0.0,,-375250,100,1375250,100
42,B_Ablation_Sys1,5,2,売り手,propose,288,367200,1275.0,0.0,,-375250,100,1375250,100
42,B_Ablation_Sys1,5,3,買い手,propose,250,500000,2000.0,0.0,,-375250,100,1375250,100
42,B_Ablation_Sys1,5,4,売り手,propose,333,333000,1000.0,0.0,,-375250,100,1375250,100
43,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
43,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,280000,300,720000,1100
43,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,280000,0,720000,1000
43,B_Ablation_Sys1,3,2,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,-1250,375,1001250,625
44,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
44,B_Ablation_Sys1,2,1,買い手,propose,250,500000,2000.0,0.0,,640000,100,360000,1300
44,B_Ablation_Sys1,2,2,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,140000,350,860000,1050
45,B_Ablation_Sys1,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
45,B_Ablation_Sys1,1,2,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,718750,575,281250,1225
45,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,358750,475,641250,925
45,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,358750,175,641250,825
45,B_Ablation_Sys1,3,2,売り手,propose,267,373800,1400.0,0.0,,358750,175,641250,825
45,B_Ablation_Sys1,3,3,買い手,propose,321,345075,1075.0,0.0,,358750,175,641250,825
45,B_Ablation_Sys1,3,4,売り手,accept,321,345075,1075.0,0.0,0.10680411066787439,13675,496,986325,504
46,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
46,B_Ablation_Sys1,2,1,買い手,propose,400,200000,500.0,0.0,,640000,100,360000,1300
46,B_Ablation_Sys1,2,2,売り手,propose,200,384000,1920.0,0.0,,640000,100,360000,1300
46,B_Ablation_Sys1,2,3,買い手,propose,325,406250,1250.0,0.0,,640000,100,360000,1300
46,B_Ablation_Sys1,2,4,売り手,propose,262,415270,1585.0,0.0,,640000,100,360000,1300
46,B_Ablation_Sys1,2,5,買い手,accept,262,415270,1585.0,0.0,0.4648015182730031,224730,362,775270,1038
46,B_Ablation_Sys1,3,1,買い手,propose,400,200000,500.0,0.0,,224730,62,775270,938
46,B_Ablation_Sys1,3,2,売り手,propose,200,360000,1800.0,0.0,,224730,62,775270,938
46,B_Ablation_Sys1,3,3,買い手,propose,400,140000,350.0,0.0,,224730,62,775270,938
46,B_Ablation_Sys1,3,4,売り手,propose,300,322500,1075.0,0.0,,224730,62,775270,938
46,B_Ablation_Sys1,3,5,買い手,propose,400,140000,350.0,0.0,,224730,62,775270,938
46,B_Ablation_Sys1,3,6,売り手,propose,400,240000,600.0,0.0,,224730,62,775270,938
47,B_Ablation_Sys1,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
47,B_Ablation_Sys1,1,2,売り手,propose,200,360000,1800.0,0.0,,1000000,200,0,1600
47,B_Ablation_Sys1,1,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
47,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,640000,100,360000,1300
47,B_Ablation_Sys1,2,2,売り手,propose,267,373800,1400.0,0.0,,640000,100,360000,1300
47,B_Ablation_Sys1,2,3,買い手,propose,325,406250,1250.0,0.0,,640000,100,360000,1300
47,B_Ablation_Sys1,2,4,売り手,propose,267,373800,1400.0,0.0,,640000,100,360000,1300
47,B_Ablation_Sys1,2,5,買い手,accept,267,373800,1400.0,0.0,0.3515689042626558,266200,367,733800,1033
48,B_Ablation_Sys1,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
48,B_Ablation_Sys1,1,2,売り手,propose,200,384000,1920.0,0.0,,1000000,200,0,1600
48,B_Ablation_Sys1,1,3,買い手,propose,250,500000,2000.0,0.0,,1000000,200,0,1600
48,B_Ablation_Sys1,1,4,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,500000,450,500000,1350
48,B_Ablation_Sys1,2,1,買い手,propose,250,500000,2000.0,0.0,,500000,150,500000,1250
48,B_Ablation_Sys1,2,2,売り手,propose,200,360000,1800.0,0.0,,500000,150,500000,1250
48,B_Ablation_Sys1,2,3,買い手,propose,250,500000,2000.0,0.0,,500000,150,500000,1250
48,B_Ablation_Sys1,2,4,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,0,400,1000000,1000
49,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
49,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,280000,300,720000,1100
49,B_Ablation_Sys1,3,1,買い手,propose,400,200000,500.0,0.0,,280000,0,720000,1000
49,B_Ablation_Sys1,3,2,売り手,propose,200,384000,1920.0,0.0,,280000,0,720000,1000
49,B_Ablation_Sys1,3,3,買い手,propose,400,140000,350.0,0.0,,280000,0,720000,1000
49,B_Ablation_Sys1,3,4,売り手,propose,300,340500,1135.0,0.0,,280000,0,720000,1000
49,B_Ablation_Sys1,3,5,買い手,propose,350,259875,742.5,0.0,,280000,0,720000,1000
49,B_Ablation_Sys1,3,6,売り手,accept,350,259875,742.5,0.0,0.3662692566989178,20125,350,979875,650
50,B_Ablation_Sys1,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
50,B_Ablation_Sys1,1,2,売り手,propose,200,360000,1800.0,0.0,,1000000,200,0,1600
50,B_Ablation_Sys1,1,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
50,B_Ablation_Sys1,2,1,買い手,propose,400,200000,500.0,0.0,,640000,100,360000,1300
50,B_Ablation_Sys1,2,2,売り手,propose,300,345000,1150.0,0.0,,640000,100,360000,1300
50,B_Ablation_Sys1,2,3,買い手,propose,350,288750,825.0,0.0,,640000,100,360000,1300
50,B_Ablation_Sys1,2,4,売り手,propose,300,345000,1150.0,0.0,,640000,100,360000,1300
50,B_Ablation_Sys1,2,5,買い手,propose,325,320938,987.5,0.0,,640000,100,360000,1300
50,B_Ablation_Sys1,2,6,売り手,propose,300,345000,1150.0,0.0,,640000,100,360000,1300
51,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
51,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,280000,300,720000,1100
51,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,280000,0,720000,1000
51,B_Ablation_Sys1,3,2,売り手,propose,200,384000,1920.0,0.0,,280000,0,720000,1000
51,B_Ablation_Sys1,3,3,買い手,propose,375,225000,600.0,0.0,,280000,0,720000,1000
51,B_Ablation_Sys1,3,4,売り手,propose,400,240000,600.0,0.0,,280000,0,720000,1000
51,B_Ablation_Sys1,3,5,買い手,propose,375,225000,600.0,0.0,,280000,0,720000,1000
51,B_Ablation_Sys1,3,6,売り手,accept,375,225000,600.0,0.0,0.5400777978937644,55000,375,945000,625
51,B_Ablation_Sys1,4,1,買い手,propose,400,200000,500.0,0.0,,55000,75,945000,525
51,B_Ablation_Sys1,4,2,売り手,propose,300,345000,1150.0,0.0,,55000,75,945000,525
51,B_Ablation_Sys1,4,3,買い手,propose,350,288750,825.0,0.0,,55000,75,945000,525
51,B_Ablation_Sys1,4,4,売り手,propose,325,320938,987.5,0.0,,55000,75,945000,525
51,B_Ablation_Sys1,4,5,買い手,propose,338,306296,906.2,0.0,,55000,75,945000,525
51,B_Ablation_Sys1,4,6,売り手,accept,338,306296,906.2,0.0,0.235795698410486,-251296,413,1251296,187
52,B_Ablation_Sys1,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
52,B_Ablation_Sys1,1,2,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,718750,575,281250,1225
52,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,718750,275,281250,1125
52,B_Ablation_Sys1,2,2,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,437500,650,562500,750
52,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,437500,350,562500,650
52,B_Ablation_Sys1,3,2,売り手,propose,200,360000,1800.0,0.0,,437500,350,562500,650
52,B_Ablation_Sys1,3,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,77500,550,922500,450
52,B_Ablation_Sys1,4,1,買い手,propose,400,200000,500.0,0.0,,77500,250,922500,350
52,B_Ablation_Sys1,4,2,売り手,propose,400,240000,600.0,0.0,,77500,250,922500,350
52,B_Ablation_Sys1,4,3,買い手,propose,400,200000,500.0,0.0,,77500,250,922500,350
52,B_Ablation_Sys1,4,4,売り手,propose,400,240000,600.0,0.0,,77500,250,922500,350
53,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
53,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,280000,300,720000,1100
53,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,280000,0,720000,1000
53,B_Ablation_Sys1,3,2,売り手,propose,200,384000,1920.0,0.0,,280000,0,720000,1000
53,B_Ablation_Sys1,3,3,買い手,propose,375,281250,750.0,0.0,,280000,0,720000,1000
53,B_Ablation_Sys1,3,4,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,-1250,375,1001250,625
54,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
54,B_Ablation_Sys1,2,1,買い手,propose,250,500000,2000.0,0.0,,640000,100,360000,1300
54,B_Ablation_Sys1,2,2,売り手,propose,200,360000,1800.0,0.0,,640000,100,360000,1300
54,B_Ablation_Sys1,2,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,280000,300,720000,1100
54,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,280000,0,720000,1000
54,B_Ablation_Sys1,3,2,売り手,propose,288,367200,1275.0,0.0,,280000,0,720000,1000
54,B_Ablation_Sys1,3,3,買い手,propose,375,225000,600.0,0.0,,280000,0,720000,1000
54,B_Ablation_Sys1,3,4,売り手,accept,375,225000,600.0,0.0,0.5400777978937644,55000,375,945000,625
55,B_Ablation_Sys1,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
55,B_Ablation_Sys1,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
55,B_Ablation_Sys1,1,3,買い手,propose,321,345075,1075.0,0.0,,1000000,200,0,1600
55,B_Ablation_Sys1,1,4,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
55,B_Ablation_Sys1,1,5,買い手,propose,294,363825,1237.5,0.0,,1000000,200,0,1600
55,B_Ablation_Sys1,1,6,売り手,accept,294,363825,1237.5,0.0,0.16863743673764864,636175,494,363825,1306
55,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,276175,394,723825,1006
55,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,276175,94,723825,906
55,B_Ablation_Sys1,3,2,売り手,propose,288,367200,1275.0,0.0,,276175,94,723825,906
55,B_Ablation_Sys1,3,3,買い手,propose,375,225000,600.0,0.0,,276175,94,723825,906
55,B_Ablation_Sys1,3,4,売り手,accept,375,225000,600.0,0.0,0.5400777978937644,51175,469,948825,531
56,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
56,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,640000,100,360000,1300
56,B_Ablation_Sys1,2,2,売り手,propose,200,360000,1800.0,0.0,,640000,100,360000,1300
56,B_Ablation_Sys1,2,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,280000,300,720000,1100
56,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,280000,0,720000,1000
56,B_Ablation_Sys1,3,2,売り手,propose,288,367200,1275.0,0.0,,280000,0,720000,1000
57,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
57,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,640000,100,360000,1300
57,B_Ablation_Sys1,2,2,売り手,propose,288,367200,1275.0,0.0,,640000,100,360000,1300
57,B_Ablation_Sys1,2,3,買い手,accept,288,367200,1275.0,0.0,0.2075757057343443,272800,388,727200,1012
57,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,272800,88,727200,912
57,B_Ablation_Sys1,3,2,売り手,propose,200,360000,1800.0,0.0,,272800,88,727200,912
57,B_Ablation_Sys1,3,3,買い手,propose,375,225000,600.0,0.0,,272800,88,727200,912
57,B_Ablation_Sys1,3,4,売り手,accept,375,225000,600.0,0.0,0.5400777978937644,47800,463,952200,537
58,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
58,B_Ablation_Sys1,2,1,買い手,propose,250,500000,2000.0,0.0,,640000,100,360000,1300
58,B_Ablation_Sys1,2,2,売り手,accept,250,500000,2000.0,0.0,0.6795116710632063,140000,350,860000,1050
58,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,140000,50,860000,950
58,B_Ablation_Sys1,3,2,売り手,propose,400,240000,600.0,0.0,,140000,50,860000,950
58,B_Ablation_Sys1,3,3,買い手,propose,375,225000,600.0,0.0,,140000,50,860000,950
58,B_Ablation_Sys1,3,4,売り手,accept,375,225000,600.0,0.0,0.5400777978937644,-85000,425,1085000,575
59,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
59,B_Ablation_Sys1,2,1,買い手,propose,250,500000,2000.0,0.0,,640000,100,360000,1300
59,B_Ablation_Sys1,2,2,売り手,propose,225,427500,1900.0,0.0,,640000,100,360000,1300
59,B_Ablation_Sys1,2,3,買い手,propose,250,487500,1950.0,0.0,,640000,100,360000,1300
59,B_Ablation_Sys1,2,4,売り手,propose,225,427500,1900.0,0.0,,640000,100,360000,1300
59,B_Ablation_Sys1,2,5,買い手,accept,225,427500,1900.0,0.0,0.6898193201443726,212500,325,787500,1075
60,B_Ablation_Sys1,1,1,買い手,propose,250,500000,2000.0,0.0,,1000000,200,0,1600
60,B_Ablation_Sys1,1,2,売り手,propose,200,384000,1920.0,0.0,,1000000,200,0,1600
60,B_Ablation_Sys1,1,3,買い手,accept,200,384000,1920.0,0.0,0.735934779718964,616000,400,384000,1400
60,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,256000,300,744000,1100
61,B_Ablation_Sys1,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
61,B_Ablation_Sys1,1,2,売り手,propose,200,384000,1920.0,0.0,,1000000,200,0,1600
61,B_Ablation_Sys1,1,3,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
61,B_Ablation_Sys1,1,4,売り手,propose,288,384480,1335.0,0.0,,1000000,200,0,1600
61,B_Ablation_Sys1,1,5,買い手,accept,288,384480,1335.0,0.0,0.23475201158764206,615520,488,384480,1312
61,B_Ablation_Sys1,2,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,255520,388,744480,1012
61,B_Ablation_Sys1,3,1,買い手,propose,400,200000,500.0,0.0,,255520,88,744480,912
61,B_Ablation_Sys1,3,2,売り手,propose,267,373800,1400.0,0.0,,255520,88,744480,912
62,B_Ablation_Sys1,1,1,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,640000,400,360000,1400
62,B_Ablation_Sys1,2,1,買い手,propose,375,281250,750.0,0.0,,640000,100,360000,1300
62,B_Ablation_Sys1,2,2,売り手,propose,267,373800,1400.0,0.0,,640000,100,360000,1300
62,B_Ablation_Sys1,2,3,買い手,accept,267,373800,1400.0,0.0,0.3515689042626558,266200,367,733800,1033
62,B_Ablation_Sys1,3,1,買い手,propose,375,281250,750.0,0.0,,266200,67,733800,933
